Molecule ChEMBL ID;Molecule Name;Molecule Max Phase;Molecular Weight;#RO5 Violations;AlogP;Compound Key;Smiles;Standard Type;Standard Relation;Standard Value;Standard Units;pChEMBL Value;Data Validity Comment;Comment;Uo Units;Ligand Efficiency BEI;Ligand Efficiency LE;Ligand Efficiency LLE;Ligand Efficiency SEI;Potential Duplicate;Assay ChEMBL ID;Assay Description;Assay Type;BAO Format ID;BAO Label;Assay Organism;Assay Tissue ChEMBL ID;Assay Tissue Name;Assay Cell Type;Assay Subcellular Fraction;Assay Parameters;Assay Variant Accession;Assay Variant Mutation;Target ChEMBL ID;Target Name;Target Organism;Target Type;Document ChEMBL ID;Source ID;Source Description;Document Journal;Document Year;Cell ChEMBL ID;Properties
CHEMBL151115;;0;413.56;0;1.57;Ac-Ser(O-t-Bu)-Leu-Leu-H;CC(=O)N[C@@H](COC(C)(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C=O)CC(C)C;IC50;'=''';37;nM;7.43;;;UO_0000065;17.97;0.35;5.86;6.54;0;CHEMBL656195;Inhibitory activity evaluated against recombinant human calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1130294;1;Scientific Literature;Bioorg. Med. Chem. Lett.;1997;None;
CHEMBL326161;;0;428.47;0;1.36;26b;CN1C(C(=O)N[C@H](C=O)Cc2ccccc2)=Cc2cc3c(cc2S1(=O)=O)OCCO3;IC50;'=''';900;nM;6.05;;;UO_0000065;;;;;0;CHEMBL714770;Inhibitory concentration against MOLT-4 cells (human T-cell leukemia cell line);F;BAO_0000219;cell-based format;None;None;None;MOLT-4;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1134781;1;Scientific Literature;J. Med. Chem.;2001;CHEMBL3307557;
CHEMBL315578;;0;453.54;0;2.34;3n;CCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1)C(=O)C(=O)NOCC;IC50;'=''';193;nM;6.71;;;UO_0000065;14.8;0.28;4.37;5.91;0;CHEMBL657770;Inhibition of human recombinant Calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1133978;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2001;None;
CHEMBL168965;;0;368.5;0;2.03;15;Cc1ccc(S(=O)(=O)N[C@H](C(=O)N[C@@H](C=O)CC(C)C)C(C)C)cc1;IC50;'=''';28;nM;7.55;;;UO_0000065;20.5;0.41;5.52;8.18;0;CHEMBL744609;In vitro inhibition of porcine mu-calpain.;B;BAO_0000357;single protein format;Sus scrofa;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1145779;1;Scientific Literature;J. Med. Chem.;2003;None;
CHEMBL2408922;;0;421.45;0;2.27;BDBM50437951;CC(C)C[C@H](NC(=O)[C@H]1O[C@@H]1C(=O)O)C(=O)Nc1nc(-c2ccc(F)cc2)cs1;IC50;'=''';50;nM;7.3;;419132;UO_0000065;17.32;0.34;5.03;6.04;0;CHEMBL3888843;Inhibition FRET Assay: The Calbiochem InnoZyme activity kit was used for measuring the inhibition effect inhibitors on human erythrocyte calpain 1 activity. A calpain FRET substrate, (DABCYL)-TPLKSPPPSPR-(EDANS) (SEQ ID NO: 9), was used to detect the activity of Cal1. 20 μM of the FRET substrate, 10 nM of native Cal1, and 20 μM TCEP (reducing agent) were added to the reaction mixture containing assay buffer (Tris [10 mM], NaCl [100 mM], pH 7.4). Cal1 was activated by the addition of 10 μM calcium. Cleavage of the scissile bond amide bond, K-S, releases the fluorophore (EDANS) from the internal quenching molecule (DABCYL), resulting in an increase in fluorescence measured at 320 nm excitation and 480 nm emission wave lengths for 30 min. Each inhibitor was added to the reaction mixture at varying concentrations (10 nM, 100 nM, 1 μM, and 10 μM) to detect inhibition of Cal1 and reduction in fluorescence was measured by 96 well-plate reader.;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3886857;37;BindingDB Database;;2016;None;
CHEMBL489723;;0;369.42;0;1.12;2d;Cc1ccc(=O)[nH]c1C(=O)N[C@@H](Cc1ccccc1)C(=O)C(=O)NC(C)C;IC50;'>''';100000;nM;;;;UO_0000065;;;;;0;CHEMBL973384;Inhibition of human erythrocytes mu-calpain by spectrofluorimeter;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1138543;1;Scientific Literature;Eur. J. Med. Chem.;2009;None;
CHEMBL490564;;0;417.47;0;1.91;2e;Cc1ccc(=O)[nH]c1C(=O)N[C@@H](Cc1ccccc1)C(=O)C(=O)NCc1ccccc1;IC50;'=''';64610;nM;4.19;;;UO_0000065;10.04;0.18;2.28;3.87;0;CHEMBL973384;Inhibition of human erythrocytes mu-calpain by spectrofluorimeter;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1138543;1;Scientific Literature;Eur. J. Med. Chem.;2009;None;
CHEMBL315636;;0;404.49;0;1.05;7;CS(=O)(=O)N[C@H](COCc1ccccc1)C(=O)N[C@H](C=O)Cc1ccccc1;IC50;'=''';700;nM;6.16;;;UO_0000065;15.22;0.3;5.1;6.06;0;CHEMBL658526;Inhibition of intracellular Calpain-I receptor using intact cell assay system;B;BAO_0000219;cell-based format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1131026;1;Scientific Literature;J. Med. Chem.;1998;None;
CHEMBL1793864;;0;509.63;1;1.41;8a (Single diastereomer);CCCCNC(=O)C(=O)[C@H](CC(C)C)NC(=O)C1Cc2cc3c(cc2S(=O)(=O)N1CC)OCCO3;IC50;'=''';1000;nM;6;;;UO_0000065;11.77;0.23;4.59;4.58;0;CHEMBL654079;In vitro inhibitory activity against recombinant human calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1146668;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2004;None;
CHEMBL523140;;0;415.2;1;5.8;7;CC(=O)c1c(Nc2ccc(Cl)cc2Cl)[nH]c2c(C(F)(F)F)cccc2c1=O;IC50;'=''';19200;nM;4.72;;;UO_0000065;11.36;0.24;-1.08;7.61;0;CHEMBL1021956;Inhibition of human erythrocytes mu-calpain after 30 mins by fluorometric assay using pep1 as substrate;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1138527;1;Scientific Literature;J. Med. Chem.;2009;None;
CHEMBL512192;;0;371.78;0;4.34;12;CC(=O)c1c(Nc2cccc(C)c2)[nH]c2c(Cl)ccc([N+](=O)[O-])c2c1=O;IC50;'>''';30000;nM;;;;UO_0000065;;;;;0;CHEMBL1021956;Inhibition of human erythrocytes mu-calpain after 30 mins by fluorometric assay using pep1 as substrate;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1138527;1;Scientific Literature;J. Med. Chem.;2009;None;
CHEMBL169307;;0;438.55;0;3.07;7;CC(C)[C@H](NS(=O)(=O)c1ccc2ccccc2c1)C(=O)N[C@@H](C=O)Cc1ccccc1;IC50;'=''';14;nM;7.85;;;UO_0000065;17.91;0.35;4.78;8.51;0;CHEMBL744609;In vitro inhibition of porcine mu-calpain.;B;BAO_0000357;single protein format;Sus scrofa;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1145779;1;Scientific Literature;J. Med. Chem.;2003;None;
CHEMBL169121;;0;292.4;0;0.29;17;CC(C)C[C@H](C=O)NC(=O)[C@@H](NS(C)(=O)=O)C(C)C;IC50;'=''';830;nM;6.08;;;UO_0000065;20.8;0.44;5.79;6.59;0;CHEMBL744609;In vitro inhibition of porcine mu-calpain.;B;BAO_0000357;single protein format;Sus scrofa;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1145779;1;Scientific Literature;J. Med. Chem.;2003;None;
CHEMBL195992;;0;468.51;0;3.33;2a;Cc1c(C(=O)N[C@@H](Cc2ccccc2)C(=O)C(=O)NCc2ccccc2)oc2ccccc2c1=O;IC50;'=''';720;nM;6.14;;;UO_0000065;13.11;0.24;2.81;5.82;0;CHEMBL827857;Inhibitory concentration against human plasma mu-calpain;B;BAO_0000366;cell-free format;Homo sapiens;CHEMBL3559721;Plasma;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1139593;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2005;None;
CHEMBL1770879;;0;472.54;0;3.5;4b;CC/C(=C\c1ccc(O)c(O)c1)C(=O)N[C@@H](Cc1ccccc1)C(=O)C(=O)NCc1ccccc1;IC50;'=''';610;nM;6.21;;;UO_0000065;13.15;0.24;2.71;5.37;0;CHEMBL1771900;Inhibition of human erythrocytes mu-calpain using Suc-Leu-Tyr-AMC fluorogenic substrate after 30 mins by spectrofluorimetry;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1770073;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2011;None;
CHEMBL420698;;0;372.45;0;1.16;15f;CN1C(C(=O)N[C@H](C=O)Cc2ccccc2)Cc2ccccc2S1(=O)=O;IC50;'=''';28;nM;7.55;;;UO_0000065;20.28;0.4;6.39;9.04;0;CHEMBL877099;Inhibitory activity towards human calpain I;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1134781;1;Scientific Literature;J. Med. Chem.;2001;None;
CHEMBL8486;MDL-28170;0;264.32;0;0.78;Dipeptide(Z-Val-Phe-H);CC(C)[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(=O)O;IC50;'=''';11;nM;7.96;;;UO_0000065;30.11;0.57;7.18;8.61;0;CHEMBL654079;In vitro inhibitory activity against recombinant human calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1146668;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2004;None;
CHEMBL523822;;0;484.58;1;5.96;17;CC(=O)c1c(Nc2ccc(Br)cc2Br)[nH]c2c(Cl)ccc(C)c2c1=O;IC50;'=''';277;nM;6.56;;;UO_0000065;13.53;0.36;0.6;10.58;0;CHEMBL1021956;Inhibition of human erythrocytes mu-calpain after 30 mins by fluorometric assay using pep1 as substrate;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1138527;1;Scientific Literature;J. Med. Chem.;2009;None;
CHEMBL489721;;0;341.37;0;0.34;2b;CNC(=O)C(=O)[C@H](Cc1ccccc1)NC(=O)c1[nH]c(=O)ccc1C;IC50;'=''';91420;nM;4.04;;;UO_0000065;11.83;0.22;3.7;3.74;0;CHEMBL973384;Inhibition of human erythrocytes mu-calpain by spectrofluorimeter;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1138543;1;Scientific Literature;Eur. J. Med. Chem.;2009;None;
CHEMBL491749;;0;435.46;0;2.05;2h;Cc1ccc(=O)[nH]c1C(=O)N[C@@H](Cc1ccccc1)C(=O)C(=O)NCc1ccc(F)cc1;IC50;'=''';22130;nM;4.66;;;UO_0000065;10.69;0.2;2.61;4.31;0;CHEMBL973384;Inhibition of human erythrocytes mu-calpain by spectrofluorimeter;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1138543;1;Scientific Literature;Eur. J. Med. Chem.;2009;None;
CHEMBL491919;;0;461.52;0;1.96;2k;COc1ccc(CCNC(=O)C(=O)[C@H](Cc2ccccc2)NC(=O)c2[nH]c(=O)ccc2C)cc1;IC50;'=''';6190;nM;5.21;;;UO_0000065;11.29;0.21;3.25;4.44;0;CHEMBL973384;Inhibition of human erythrocytes mu-calpain by spectrofluorimeter;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1138543;1;Scientific Literature;Eur. J. Med. Chem.;2009;None;
CHEMBL423112;;0;382.46;0;2.86;1, MDL-28170;CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)NC(C=O)Cc1ccccc1;IC50;'=''';70;nM;7.16;;;UO_0000065;18.71;0.35;4.29;8.47;0;CHEMBL973384;Inhibition of human erythrocytes mu-calpain by spectrofluorimeter;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1138543;1;Scientific Literature;Eur. J. Med. Chem.;2009;None;
CHEMBL2408904;;0;521.35;1;0.68;41;O=C(NCc1cn(-c2ccc(Br)cc2)nn1)[C@H](Cc1cscn1)NC(=O)[C@H]1O[C@@H]1C(=O)O;IC50;'=''';40;nM;7.4;;;UO_0000065;14.19;0.32;6.72;4.88;1;CHEMBL2411626;Inhibition of human erythrocyte full length Cal1 using (DABCYL)TPLK-SPPSPR-(EDANS) as substrate after 20 min by FRET assay;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2407090;1;Scientific Literature;J. Med. Chem.;2013;None;
CHEMBL2408921;;0;473.52;0;0.38;23;CC(C)C[C@H](NC(=O)[C@H]1O[C@@H]1C(=O)O)C(=O)NCCCCNS(=O)(=O)c1ccc(F)cc1;IC50;'=''';150;nM;6.82;;;UO_0000065;14.41;0.29;6.44;4.43;0;CHEMBL2411626;Inhibition of human erythrocyte full length Cal1 using (DABCYL)TPLK-SPPSPR-(EDANS) as substrate after 20 min by FRET assay;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2407090;1;Scientific Literature;J. Med. Chem.;2013;None;
CHEMBL210347;;0;376.48;0;1.48;15;CC(C)C[C@H](NC(=S)Nc1ccc(C#N)cc1)C(=O)N[C@H]1CCOC1O;IC50;'=''';140;nM;6.85;;;UO_0000065;18.21;0.36;5.37;6.44;0;CHEMBL863671;Inhibition of human erythrocyte mu calpain;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1138043;1;Scientific Literature;J. Med. Chem.;2006;None;
CHEMBL288882;;0;471.6;0;1.32;3;CC(C)C[C@@H](/C=N/NC(=O)CN(C)C)NC(=O)[C@@H](NS(=O)(=O)c1ccc(F)cc1)C(C)C;IC50;'=''';370;nM;6.43;;;UO_0000065;13.64;0.27;5.11;5.36;0;CHEMBL863671;Inhibition of human erythrocyte mu calpain;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1138043;1;Scientific Literature;J. Med. Chem.;2006;None;
CHEMBL209736;;0;360.41;0;0.35;2;CC(C)[C@H](NS(=O)(=O)c1ccc(F)cc1)C(=O)N[C@H]1CCOC1O;IC50;'=''';880;nM;6.06;;;UO_0000065;16.8;0.34;5.71;5.78;0;CHEMBL863671;Inhibition of human erythrocyte mu calpain;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1138043;1;Scientific Literature;J. Med. Chem.;2006;None;
CHEMBL2367776;;0;441.51;0;2.36;11;Cc1ccc(S(=O)(=O)N2C[C@H](N=[N+]=[N-])C[C@H]2C(=O)N[C@H](C=O)Cc2ccccc2)cc1;IC50;'=''';28;nM;7.55;;;UO_0000065;17.11;0.33;5.19;5.71;0;CHEMBL656842;Compound was tested for inhibitory activity against recombinant human Calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1130591;1;Scientific Literature;Bioorg. Med. Chem. Lett.;1998;None;
CHEMBL315636;;0;404.49;0;1.05;1;CS(=O)(=O)N[C@H](COCc1ccccc1)C(=O)N[C@H](C=O)Cc1ccccc1;IC50;'=''';11;nM;7.96;;;UO_0000065;19.68;0.39;6.91;7.84;0;CHEMBL656842;Compound was tested for inhibitory activity against recombinant human Calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1130591;1;Scientific Literature;Bioorg. Med. Chem. Lett.;1998;None;
CHEMBL62988;;0;660.85;1;4.01;1i;CCCCC(COC(=O)[C@H]1O[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)NCCC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1;IC50;;;nM;;;Little inhibition;UO_0000065;;;;;0;CHEMBL656704;The calpain inhibitory activity(I 50) was measured as ability to enter the platelet and inhibit calpain in the intact cells(assay 3); (-)indicates little inhibition by 444 uM;B;BAO_0000219;cell-based format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1126246;1;Scientific Literature;J. Med. Chem.;1992;None
CHEMBL63440;ALOXISTATIN;0;342.44;0;1.01;E64d;CCOC(=O)[C@H]1O[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)NCCC(C)C;IC50;;;nM;;;substantial inhibition by 5-44 uM;UO_0000065;;;;;0;CHEMBL659384;The calpain inhibitory activity(I 50) was measured as ability to enter the platelet and inhibit calpain in the intact cells(assay 3); (+)indicates substantial inhibition by 5-44 uM;B;BAO_0000219;cell-based format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1126246;1;Scientific Literature;J. Med. Chem.;1992;None
CHEMBL418661;E-64C;0;314.38;0;0.53;E64c;CC(C)CCNC(=O)[C@H](CC(C)C)NC(=O)[C@H]1O[C@@H]1C(=O)O;IC50;;;nM;;;Little inhibition;UO_0000065;;;;;0;CHEMBL656704;The calpain inhibitory activity(I 50) was measured as ability to enter the platelet and inhibit calpain in the intact cells(assay 3); (-)indicates little inhibition by 444 uM;B;BAO_0000219;cell-based format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1126246;1;Scientific Literature;J. Med. Chem.;1992;None
CHEMBL92708;CALPEPTIN;0;362.47;0;3.2;108 (calpeptin);CCCC[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1;IC50;'=''';1000;nM;6;;;UO_0000065;16.55;0.32;2.8;7.1;0;CHEMBL821730;Inhibitory activity against calpain.;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1133572;1;Scientific Literature;J. Med. Chem.;2000;None;
CHEMBL253314;;0;468.51;0;2.46;3i;Cc1c(C(=O)N[C@@H](Cc2ccccc2)C(=O)C(=O)NCc2ccccn2)[nH]c2ccccc2c1=O;IC50;'=''';7720;nM;5.11;;;UO_0000065;10.91;0.2;2.65;4.22;0;CHEMBL928702;Inhibition of human mu-calpain;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1140783;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2008;None;
CHEMBL465172;;0;488.58;0;3.64;4i-8;COc1ccc(OC)c(CCCC(=O)N[C@@H](Cc2ccccc2)C(=O)C(=O)NCc2ccccc2)c1;IC50;'=''';8000;nM;5.1;;;UO_0000065;10.43;0.19;1.46;5.44;0;CHEMBL1013486;Inhibition of human erythrocytes mu-calpain;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1154513;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2009;None;
CHEMBL150076;;0;362.47;0;3.2;Z-Nle-Leu-H;CCCC[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H](C=O)CC(C)C;IC50;'=''';33;nM;7.48;;;UO_0000065;20.64;0.39;4.28;8.85;0;CHEMBL656195;Inhibitory activity evaluated against recombinant human calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1130294;1;Scientific Literature;Bioorg. Med. Chem. Lett.;1997;None;
CHEMBL92708;CALPEPTIN;0;362.47;0;3.2;108 (calpeptin);CCCC[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1;IC50;'=''';5;nM;8.3;;;UO_0000065;22.9;0.44;5.1;9.82;0;CHEMBL656195;Inhibitory activity evaluated against recombinant human calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1130294;1;Scientific Literature;Bioorg. Med. Chem. Lett.;1997;None;
CHEMBL2368566;;0;462.52;0;3.79;Z-FF-FMK;O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)CF)OCc1ccccc1;IC50;'=''';397.1;nM;6.4;;;UO_0000065;13.84;0.26;2.61;7.58;0;CHEMBL4718381;Inhibition of human erythrocytes mu-calpain using Pep1 as substrate incubated for 30 mins under shaking condition in presence of CaCl2 by fluorescence assay;B;BAO_0000221;tissue-based format;Homo sapiens;None;Blood;Erythrocyte;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4715741;1;Scientific Literature;Eur J Med Chem;2016;None;TIME = 0.5 hr
CHEMBL4740912;;0;306.32;0;3.85;7;O=C(/C=C/c1ccc(O)c2ccccc12)c1ccc(O)cc1O;IC50;'=''';18830;nM;4.72;;;UO_0000065;15.43;0.28;0.88;6.08;0;CHEMBL4718381;Inhibition of human erythrocytes mu-calpain using Pep1 as substrate incubated for 30 mins under shaking condition in presence of CaCl2 by fluorescence assay;B;BAO_0000221;tissue-based format;Homo sapiens;None;Blood;Erythrocyte;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4715741;1;Scientific Literature;Eur J Med Chem;2016;None;TIME = 0.5 hr
CHEMBL421043;;0;439.32;0;2.89;26a;CN1C(C(=O)N[C@H](C=O)Cc2ccccc2)=Cc2cc(Cl)c(Cl)cc2S1(=O)=O;IC50;'=''';15;nM;7.82;;;UO_0000065;17.81;0.38;4.93;9.36;0;CHEMBL877099;Inhibitory activity towards human calpain I;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1134781;1;Scientific Literature;J. Med. Chem.;2001;None;
CHEMBL151827;;0;306.36;0;1.64;Z-Leu-Gly-H;CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NCC=O;IC50;'=''';300;nM;6.52;;;UO_0000065;21.29;0.4;4.88;7.72;0;CHEMBL656195;Inhibitory activity evaluated against recombinant human calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1130294;1;Scientific Literature;Bioorg. Med. Chem. Lett.;1997;None;
CHEMBL345337;;0;525.65;1;3.49;Z-Tyr-Leu-Leu-H;CC(C)C[C@H](C=O)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)OCc1ccccc1;IC50;'=''';8;nM;8.1;;;UO_0000065;15.4;0.29;4.61;6.05;0;CHEMBL656195;Inhibitory activity evaluated against recombinant human calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1130294;1;Scientific Literature;Bioorg. Med. Chem. Lett.;1997;None;
CHEMBL460813;;0;382.42;0;1.44;4b-2;COc1ccccc1C(=O)CCC(=O)N[C@@H](Cc1ccccc1)C(=O)C(N)=O;IC50;'=''';540;nM;6.27;;;UO_0000065;16.39;0.31;4.83;5.42;0;CHEMBL1013486;Inhibition of human erythrocytes mu-calpain;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1154513;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2009;None;
CHEMBL302443;;0;579.12;1;2.83;1g;CC(C)CCNC(=O)[C@H](CC(C)C)NC(=O)[C@H]1O[C@@H]1C(=O)OCC(Br)(Br)Br;IC50;;;nM;;;substantial inhibition by 5-44 uM;UO_0000065;;;;;0;CHEMBL659384;The calpain inhibitory activity(I 50) was measured as ability to enter the platelet and inhibit calpain in the intact cells(assay 3); (+)indicates substantial inhibition by 5-44 uM;B;BAO_0000219;cell-based format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1126246;1;Scientific Literature;J. Med. Chem.;1992;None
CHEMBL3920677;;0;314.39;0;1.41;BDBM240234;C#CCNC(=O)[C@H](CC(C)C)NC(=O)C1OC1c1ccccc1;IC50;'>''';1000;nM;;;419077;UO_0000065;;;;;0;CHEMBL3888843;Inhibition FRET Assay: The Calbiochem InnoZyme activity kit was used for measuring the inhibition effect inhibitors on human erythrocyte calpain 1 activity. A calpain FRET substrate, (DABCYL)-TPLKSPPPSPR-(EDANS) (SEQ ID NO: 9), was used to detect the activity of Cal1. 20 μM of the FRET substrate, 10 nM of native Cal1, and 20 μM TCEP (reducing agent) were added to the reaction mixture containing assay buffer (Tris [10 mM], NaCl [100 mM], pH 7.4). Cal1 was activated by the addition of 10 μM calcium. Cleavage of the scissile bond amide bond, K-S, releases the fluorophore (EDANS) from the internal quenching molecule (DABCYL), resulting in an increase in fluorescence measured at 320 nm excitation and 480 nm emission wave lengths for 30 min. Each inhibitor was added to the reaction mixture at varying concentrations (10 nM, 100 nM, 1 μM, and 10 μM) to detect inhibition of Cal1 and reduction in fluorescence was measured by 96 well-plate reader.;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3886857;37;BindingDB Database;;2016;None;
