"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL4547640";"";"0";"428.59";"0";"2.47";"195";"NC1CC(NCCC(=O)Nc2sc3c(c2-c2nc4cnccc4s2)CCNC3)C1";"IC50";"'<'";"500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4477005";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476876";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4515569";"";"0";"469.66";"0";"4.55";"171";"Cc1ccsc1CNCCC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2";"IC50";"'<'";"500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4477005";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476876";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4468862";"";"0";"274.30";"0";"3.09";"51; Ex 41";"COC(=O)c1ccc(Sc2nc3ccccc3[nH]2)o1";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL4418809";"Inhibition of Myc (unknown origin) expressed in HEK293T cells incubated for 16 hrs by firefly/renilla luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4418492";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4551179";"";"0";"401.43";"0";"3.43";"13; Ex 15";"O=C(O)CN1C(=O)S/C(=C\c2ccc(Sc3nc4ccccc4[nH]3)o2)C1=O";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL4418809";"Inhibition of Myc (unknown origin) expressed in HEK293T cells incubated for 16 hrs by firefly/renilla luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4418492";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4525434";"";"0";"372.52";"0";"4.32";"229";"CCN1CCc2c(sc(NC(C)=O)c2-c2nc3cnccc3s2)[C@H]1C";"IC50";"'='";"5000.0";"nM";"5.30";"";"";"UO_0000065";"14.23";"0.29";"0.98";"9.12";"0";"CHEMBL4477005";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476876";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4582897";"";"0";"482.68";"0";"3.54";"246";"C[C@@H]1NCCc2c1sc(NC(=O)CCN[C@H]1C[C@@H]3CNC[C@@H]3C1)c2-c1nc2cnccc2s1";"IC50";"'='";"500.0";"nM";"6.30";"";"";"UO_0000065";"13.05";"0.26";"2.76";"6.93";"0";"CHEMBL4477005";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476876";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4531882";"";"0";"518.54";"0";"3.25";"227";"COCCNCCC(=O)Nc1sc2c(c1-c1nc3c(C)nc(C)cc3s1)CCNC2.Cl.Cl";"IC50";"'<'";"500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4477005";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476876";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4556366";"";"0";"414.56";"0";"1.96";"223";"O=C(CCNC1CNC1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2";"IC50";"'<'";"500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4477005";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476876";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4531322";"";"0";"443.60";"0";"2.90";"204";"O=C(CCN[C@H]1CC[C@@H](O)C1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2";"IC50";"'<'";"500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4477005";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476876";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4549603";"";"0";"481.65";"0";"3.61";"190";"CN(CCCn1ccnc1)CCC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2";"IC50";"'<'";"500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4477005";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476876";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4572237";"";"0";"510.69";"1";"3.58";"177";"O=C(CCN[C@H]1CC[C@]2(CCC(=O)N2)CC1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2";"IC50";"'<'";"500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4477005";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476876";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4591087";"";"0";"456.62";"0";"3.64";"160";"O=C(CCNCc1cscn1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2";"IC50";"'<'";"500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4477005";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476876";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4557761";"";"0";"471.65";"0";"3.90";"152";"COCC1CCCCN1CCC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2";"IC50";"'<'";"500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4477005";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476876";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4558369";"";"0";"387.50";"0";"3.05";"N12";"CCc1ccc(/C=C2\SC(=O)N(CC[C@H]3C[C@@H]4C[C@H]3[C@@H](O)[C@H]4O)C2=O)cc1";"IC50";"'>'";"30000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4418440";"Binding affinity to recombinant full-length DDK-tagged human c-Myc expressed in HEK293T cells assessed as inhibition of Max/c-Myc protein-protein interaction incubated for 1 hr by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4418302";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4440863";"";"0";"545.65";"1";"4.69";"34";"O=C(CN1C(=O)S/C(=C\c2ccc(Sc3nc4ccccc4[nH]3)o2)C1=O)N1CCN(c2ccccc2)CC1";"IC50";"'='";"7010.0";"nM";"5.15";"";"";"UO_0000065";"9.45";"0.19";"0.46";"5.02";"0";"CHEMBL4418809";"Inhibition of Myc (unknown origin) expressed in HEK293T cells incubated for 16 hrs by firefly/renilla luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4418492";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4451138";"";"0";"329.38";"0";"2.78";"44; Ex 35";"O=C(c1ccc(Sc2nc3ccccc3[nH]2)o1)N1CCOCC1";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL4418809";"Inhibition of Myc (unknown origin) expressed in HEK293T cells incubated for 16 hrs by firefly/renilla luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4418492";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4475901";"";"0";"479.03";"0";"4.57";"55; Ex 45";"CC(C)N1C(=O)S/C(=C\c2ccc(Sc3nc4ccccc4n3CCCN)o2)C1=O.Cl";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4418809";"Inhibition of Myc (unknown origin) expressed in HEK293T cells incubated for 16 hrs by firefly/renilla luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4418492";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4555935";"";"0";"497.62";"0";"3.86";"139";"O=C(CCNC(CO)c1ccc(F)cc1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2";"IC50";"'='";"500.0";"nM";"6.30";"";"";"UO_0000065";"12.66";"0.25";"2.44";"6.35";"0";"CHEMBL4477005";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476876";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4559038";"";"0";"443.60";"0";"2.90";"176";"O=C(CCN[C@H]1CC[C@H](O)C1)Nc1sc2c(c1-c1nc3cnccc3s1)CCNC2";"IC50";"'<'";"500.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4477005";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476876";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4483561";"";"0";"409.97";"0";"2.70";"121";"CC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCN(CCN)C2.Cl";"IC50";"'='";"500.0";"nM";"6.30";"";"";"UO_0000065";"16.87";"0.34";"3.60";"7.49";"0";"CHEMBL4477005";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476876";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4238599";"";"0";"385.38";"0";"4.68";"5a";"NC(=O)c1ccc(-c2cc(-c3ccc([N+](=O)[O-])cc3)nc(-c3ccco3)c2)cc1";"IC50";"'='";"1000.0";"nM";"6.00";"";"";"UO_0000065";"15.57";"0.28";"1.32";"5.34";"0";"CHEMBL4234738";"Binding affinity to ATG-Myc (unknown origin) expressed in CEF cells assessed as inhibition of microtumor formation";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4229470";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";""
"CHEMBL4246868";"";"0";"443.48";"0";"4.24";"5m";"CS(=O)(=O)NC(=O)c1ccc(-c2cc(-c3ccc(C#N)cc3)nc(-c3ccco3)c2)cc1";"IC50";"'='";"10000.0";"nM";"5.00";"";"";"UO_0000065";"11.27";"0.21";"0.76";"4.42";"0";"CHEMBL4234738";"Binding affinity to ATG-Myc (unknown origin) expressed in CEF cells assessed as inhibition of microtumor formation";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4229470";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";""
"CHEMBL4573749";"";"0";"419.92";"1";"5.41";"28; Ex 28";"CC(C)N1C(=O)S/C(=C\c2ccc(Sc3nc4cccc(Cl)c4[nH]3)o2)C1=O";"IC50";"'='";"980.0";"nM";"6.01";"";"";"UO_0000065";"14.31";"0.30";"0.60";"7.59";"0";"CHEMBL4418809";"Inhibition of Myc (unknown origin) expressed in HEK293T cells incubated for 16 hrs by firefly/renilla luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4418492";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4571888";"";"0";"427.55";"1";"5.88";"29; Ex 29";"CC(C)c1ccc2nc(Sc3ccc(/C=C4\SC(=O)N(C(C)C)C4=O)o3)[nH]c2c1";"IC50";"'='";"640.0";"nM";"6.19";"";"";"UO_0000065";"14.49";"0.29";"0.31";"7.82";"0";"CHEMBL4418809";"Inhibition of Myc (unknown origin) expressed in HEK293T cells incubated for 16 hrs by firefly/renilla luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4418492";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4587175";"";"0";"430.47";"0";"4.66";"57; Ex 47";"CC(C)N1C(=O)S/C(=C\c2ccc(Sc3nc4ccc([N+](=O)[O-])cc4[nH]3)o2)C1=O";"IC50";"'='";"360.0";"nM";"6.44";"";"";"UO_0000065";"14.97";"0.30";"1.78";"5.27";"0";"CHEMBL4418809";"Inhibition of Myc (unknown origin) expressed in HEK293T cells incubated for 16 hrs by firefly/renilla luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4418492";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4562176";"";"0";"385.44";"0";"4.11";"22";"CCOC(=O)c1ccc(-n2c(CCC(=O)O)ccc2-c2cccs2)cc1O";"IC50";"'='";"124000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL1505106";"";"0";"331.37";"0";"4.36";"29";"O=C(O)c1ccccc1-n1c(-c2ccccc2)cc2c1CCCC2=O";"IC50";"'='";"252000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL213849";"";"0";"249.70";"0";"3.45";"35; 147";"Cc1ccc(C)n1-c1ccc(Cl)cc1C(=O)O";"IC50";"'='";"11500.0";"nM";"4.94";"";"";"UO_0000065";"19.78";"0.40";"1.49";"11.70";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4538098";"";"0";"481.46";"0";"2.65";"110";"CC(=O)OCOC(=O)c1ccc(C(=O)N/N=C/c2ccc(O)c(O)c2O)cc1-n1c(C)ccc1C";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4537245";"";"0";"265.31";"0";"3.95";"129";"Cc1ccc(C)n1-c1cc2ccccc2cc1C(=O)O";"IC50";"'='";"31000.0";"nM";"4.51";"";"";"UO_0000065";"16.99";"0.31";"0.56";"10.68";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4592867";"";"0";"402.86";"0";"4.26";"22; Ex 23";"CC(C)N1C(=O)N/C(=C\c2ccc(Sc3nc4ccc(Cl)cc4[nH]3)o2)C1=O";"IC50";"'='";"1050.0";"nM";"5.98";"";"";"UO_0000065";"14.84";"0.30";"1.72";"6.55";"0";"CHEMBL4418809";"Inhibition of Myc (unknown origin) expressed in HEK293T cells incubated for 16 hrs by firefly/renilla luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4418492";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4537523";"";"0";"307.33";"0";"2.43";"38";"COC(=O)C(C)N1C(=O)S/C(=C\C=C\c2ccco2)C1=O";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4418809";"Inhibition of Myc (unknown origin) expressed in HEK293T cells incubated for 16 hrs by firefly/renilla luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4418492";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4440351";"";"0";"687.72";"2";"3.33";"72";"CC(C)N1C(=O)S/C(=C\c2ccc(Sc3nc4ccccc4n3CC(=O)NCCOCCOCCN)o2)C1=O.O=C(O)C(F)(F)F";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4418809";"Inhibition of Myc (unknown origin) expressed in HEK293T cells incubated for 16 hrs by firefly/renilla luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4418492";"38";"Patent Bioactivity Data";"";"";"None";""
